,SecurityID,2019-02-28,2019-04-30,2019-06-30,2019-08-31,2019-10-31,2019-12-31
2625,32168.0,Cluster 13,Cluster 1,Cluster 9,Cluster 29,Cluster 8,Cluster 34
2626,32688.0,Cluster 13,Cluster 97,Cluster 9,Cluster 29,Cluster 58,Cluster 15
2627,32695.0,Cluster 13,Cluster 1,Cluster 9,Cluster 58,Cluster 6,Cluster 15
2628,32703.0,Cluster 13,Cluster 97,Cluster 52,Cluster 31,Cluster 4,Cluster 31
2629,32915.0,Cluster 13,Cluster 2,Cluster 9,Cluster 58,Cluster 9,Cluster 12
2630,32947.0,Cluster 13,Cluster 97,Cluster 15,Cluster 14,Cluster 8,Cluster 0
2631,33276.0,Cluster 13,Cluster 29,Cluster 6,Cluster 28,Cluster 8,Cluster 15
2632,33893.0,Cluster 13,Cluster 1,Cluster 52,Cluster 29,Cluster 50,Cluster 34
2633,33951.0,Cluster 13,Cluster 102,Cluster 15,Cluster 58,Cluster 8,Cluster 3
2634,34407.0,Cluster 13,Cluster 29,Cluster 52,Cluster 29,Cluster 4,Cluster 12
2635,34554.0,Cluster 13,Cluster 37,Cluster 9,Cluster 29,Cluster 58,Cluster 12
2636,35242.0,Cluster 13,Cluster 97,Cluster 15,Cluster 28,Cluster 8,Cluster 12
2637,35305.0,Cluster 13,Cluster 97,Cluster 14,Cluster 28,Cluster 8,Cluster 15
2638,35634.0,Cluster 13,Cluster 1,Cluster 15,Cluster 0,Cluster 8,Cluster 34
2639,35635.0,Cluster 13,Cluster 1,Cluster 9,Cluster 0,Cluster 8,Cluster 34
2640,35636.0,Cluster 13,Cluster 97,Cluster 9,Cluster 14,Cluster 8,Cluster 12
2641,35796.0,Cluster 13,Cluster 97,Cluster 9,Cluster 58,Cluster 8,Cluster 12
2642,37022.0,Cluster 13,Cluster 1,Cluster 9,Cluster 59,Cluster 58,Cluster 0
2643,37081.0,Cluster 13,Cluster 21,Cluster 22,Cluster 29,Cluster 106,Cluster 12
2644,37292.0,Cluster 13,Cluster 50,Cluster 9,Cluster 14,Cluster 110,Cluster 2
2645,39243.0,Cluster 13,Cluster 29,Cluster 52,Cluster 59,Cluster 8,Cluster 15
2646,39348.0,Cluster 13,Cluster 1,Cluster 9,Cluster 29,Cluster 50,Cluster 15
2647,39390.0,Cluster 13,Cluster 37,Cluster 15,Cluster 58,Cluster 50,
2648,39410.0,Cluster 13,Cluster 102,Cluster 9,Cluster 2,Cluster 8,Cluster 27
2649,39449.0,Cluster 13,Cluster 29,Cluster 15,Cluster 29,Cluster 1,Cluster 12
2650,39659.0,Cluster 13,,,,,
2651,40233.0,Cluster 13,Cluster 38,Cluster 9,Cluster 28,Cluster 81,Cluster 15
2652,40272.0,Cluster 13,Cluster 2,Cluster 15,Cluster 99,Cluster 6,Cluster 15
2653,40277.0,Cluster 13,Cluster 97,Cluster 15,,Cluster 8,
2654,40307.0,Cluster 13,Cluster 2,Cluster 9,Cluster 28,Cluster 1,Cluster 1
2655,40477.0,Cluster 13,Cluster 97,Cluster 23,Cluster 14,Cluster 15,Cluster 15
2656,40485.0,Cluster 13,Cluster 97,Cluster 9,Cluster 58,Cluster 58,Cluster 15
2657,40550.0,Cluster 13,Cluster 1,Cluster 15,Cluster 29,Cluster 50,Cluster 15
2658,40554.0,Cluster 13,Cluster 29,Cluster 15,Cluster 28,Cluster 18,Cluster 12
2659,41997.0,Cluster 13,Cluster 37,Cluster 9,Cluster 14,Cluster 8,Cluster 34
2660,42335.0,Cluster 13,Cluster 29,Cluster 9,Cluster 58,Cluster 58,Cluster 15
2661,44017.0,Cluster 13,Cluster 29,Cluster 3,Cluster 58,Cluster 8,Cluster 15
2662,44117.0,Cluster 13,Cluster 29,Cluster 9,Cluster 58,Cluster 58,Cluster 0
2663,45201.0,Cluster 13,Cluster 1,Cluster 9,Cluster 58,Cluster 58,Cluster 12
2664,45241.0,Cluster 13,Cluster 2,Cluster 9,Cluster 2,Cluster 9,Cluster 34
2665,46495.0,Cluster 13,Cluster 120,Cluster 11,Cluster 28,,
2666,47510.0,Cluster 13,Cluster 97,Cluster 9,Cluster 14,Cluster 70,Cluster 15
2667,47515.0,Cluster 13,Cluster 1,Cluster 15,Cluster 28,Cluster 4,Cluster 15
2668,47541.0,Cluster 13,Cluster 8,Cluster 15,Cluster 59,Cluster 58,Cluster 51
2669,48089.0,Cluster 13,Cluster 2,Cluster 9,Cluster 14,Cluster 8,Cluster 27
2670,48689.0,Cluster 13,Cluster 102,Cluster 9,Cluster 30,Cluster 110,Cluster 27
2671,48827.0,Cluster 13,Cluster 37,Cluster 2,Cluster 28,Cluster 1,Cluster 31
2672,48860.0,Cluster 13,Cluster 2,Cluster 49,Cluster 28,Cluster 50,Cluster 15
2673,49722.0,Cluster 13,Cluster 29,Cluster 9,Cluster 28,Cluster 18,Cluster 34
2674,50477.0,Cluster 13,Cluster 38,Cluster 9,Cluster 28,,
2675,50534.0,Cluster 13,Cluster 1,Cluster 9,Cluster 14,Cluster 50,Cluster 34
2676,50694.0,Cluster 13,Cluster 2,Cluster 15,Cluster 58,Cluster 50,Cluster 15
2677,50797.0,Cluster 13,Cluster 2,Cluster 15,Cluster 61,,
2678,51068.0,Cluster 13,Cluster 1,Cluster 49,Cluster 58,Cluster 28,Cluster 34
2679,51510.0,Cluster 13,Cluster 102,Cluster 3,Cluster 58,Cluster 28,Cluster 0
2680,51825.0,Cluster 13,Cluster 52,Cluster 28,Cluster 58,Cluster 24,Cluster 44
2681,51861.0,Cluster 13,Cluster 29,Cluster 15,Cluster 0,Cluster 106,
2682,51979.0,Cluster 13,Cluster 38,Cluster 9,Cluster 28,Cluster 8,Cluster 15
2683,52349.0,Cluster 13,Cluster 2,Cluster 15,Cluster 61,Cluster 8,Cluster 34
2684,52746.0,Cluster 13,Cluster 8,Cluster 9,Cluster 28,Cluster 1,Cluster 12
2685,52749.0,Cluster 13,Cluster 97,Cluster 15,Cluster 29,Cluster 8,Cluster 31
2686,53557.0,Cluster 13,Cluster 29,Cluster 9,Cluster 58,Cluster 24,Cluster 15
2687,53584.0,Cluster 13,Cluster 1,Cluster 23,Cluster 59,Cluster 8,Cluster 34
2688,53837.0,Cluster 13,Cluster 29,Cluster 28,Cluster 58,,
2689,53916.0,Cluster 13,Cluster 1,Cluster 27,Cluster 84,Cluster 11,Cluster 31
2690,56318.0,Cluster 13,Cluster 97,Cluster 15,Cluster 28,Cluster 8,Cluster 0
2691,15203.0,Cluster 14,Cluster 29,Cluster 15,Cluster 116,Cluster 50,Cluster 27
2692,21040.0,Cluster 14,Cluster 29,Cluster 15,Cluster 29,,
2693,21620.0,Cluster 14,Cluster 29,Cluster 9,Cluster 14,Cluster 28,Cluster 34
2694,23175.0,Cluster 14,Cluster 29,Cluster 28,,,
2695,29073.0,Cluster 14,Cluster 97,Cluster 25,Cluster 59,Cluster 9,Cluster 13
2696,32847.0,Cluster 14,Cluster 23,Cluster 20,Cluster 58,Cluster 50,Cluster 12
2697,33437.0,Cluster 14,Cluster 91,Cluster 9,Cluster 14,Cluster 34,Cluster 6
2698,35125.0,Cluster 14,Cluster 102,Cluster 117,Cluster 15,,
2699,37092.0,Cluster 14,Cluster 11,Cluster 15,Cluster 28,Cluster 8,Cluster 11
2700,44080.0,Cluster 14,Cluster 2,Cluster 3,Cluster 58,Cluster 7,Cluster 0
2701,47093.0,Cluster 14,Cluster 29,Cluster 9,Cluster 29,,
2702,47471.0,Cluster 14,Cluster 110,Cluster 3,Cluster 0,Cluster 4,Cluster 12
2703,48303.0,Cluster 14,Cluster 29,Cluster 9,Cluster 29,Cluster 58,Cluster 24
2704,49702.0,Cluster 14,Cluster 18,Cluster 20,Cluster 0,Cluster 58,Cluster 27
2705,51005.0,Cluster 14,Cluster 97,Cluster 15,,Cluster 8,Cluster 15
2706,51904.0,Cluster 14,Cluster 29,Cluster 26,Cluster 58,Cluster 1,Cluster 15
2707,82.0,Cluster 15,Cluster 29,Cluster 9,Cluster 13,Cluster 50,Cluster 15
2708,109.0,Cluster 15,Cluster 29,Cluster 15,Cluster 41,Cluster 58,Cluster 12
2709,135.0,Cluster 15,Cluster 1,Cluster 15,Cluster 58,Cluster 1,Cluster 34
2710,141.0,Cluster 15,Cluster 2,Cluster 15,Cluster 7,Cluster 58,Cluster 10
2711,144.0,Cluster 15,Cluster 49,Cluster 9,Cluster 28,Cluster 58,Cluster 13
2712,160.0,Cluster 15,Cluster 121,Cluster 9,Cluster 28,Cluster 58,Cluster 1
2713,183.0,Cluster 15,Cluster 2,Cluster 15,Cluster 29,Cluster 8,Cluster 2
2714,200.0,Cluster 15,Cluster 2,Cluster 52,Cluster 14,Cluster 58,Cluster 1
2715,206.0,Cluster 15,Cluster 29,Cluster 9,Cluster 28,Cluster 8,Cluster 27
2716,242.0,Cluster 15,Cluster 37,Cluster 15,Cluster 64,Cluster 110,Cluster 31
2717,267.0,Cluster 15,Cluster 1,Cluster 9,Cluster 28,Cluster 58,Cluster 1
2718,268.0,Cluster 15,Cluster 2,Cluster 15,Cluster 29,Cluster 58,Cluster 15
2719,288.0,Cluster 15,Cluster 1,Cluster 15,Cluster 29,Cluster 0,Cluster 15
2720,339.0,Cluster 15,Cluster 2,Cluster 9,Cluster 29,Cluster 50,Cluster 15
2721,361.0,Cluster 15,Cluster 97,Cluster 15,Cluster 14,Cluster 58,Cluster 12
2722,482.0,Cluster 15,Cluster 37,Cluster 15,Cluster 28,Cluster 8,Cluster 15
2723,1858.0,Cluster 15,Cluster 38,Cluster 9,Cluster 14,Cluster 9,Cluster 15
2724,1859.0,Cluster 15,Cluster 97,Cluster 9,Cluster 28,Cluster 8,Cluster 12
2725,1861.0,Cluster 15,Cluster 2,Cluster 9,Cluster 28,Cluster 58,Cluster 12
2726,1887.0,Cluster 15,Cluster 2,Cluster 15,Cluster 28,Cluster 8,Cluster 34
2727,1895.0,Cluster 15,Cluster 1,Cluster 49,Cluster 28,Cluster 8,Cluster 12
2728,1903.0,Cluster 15,Cluster 2,Cluster 9,Cluster 28,Cluster 50,Cluster 1
2729,1905.0,Cluster 15,Cluster 97,Cluster 9,Cluster 28,Cluster 8,Cluster 12
2730,1931.0,Cluster 15,Cluster 29,Cluster 9,Cluster 29,Cluster 58,Cluster 12
2731,1939.0,Cluster 15,Cluster 97,Cluster 9,Cluster 28,Cluster 50,Cluster 15
2732,1956.0,Cluster 15,Cluster 97,Cluster 9,Cluster 58,Cluster 50,Cluster 34
2733,1961.0,Cluster 15,Cluster 2,Cluster 9,Cluster 28,Cluster 8,Cluster 15
2734,1965.0,Cluster 15,Cluster 97,Cluster 9,Cluster 29,Cluster 1,Cluster 34
2735,1966.0,Cluster 15,Cluster 29,Cluster 9,Cluster 28,Cluster 8,Cluster 15
2736,1976.0,Cluster 15,Cluster 37,Cluster 15,Cluster 28,Cluster 8,Cluster 0
2737,1991.0,Cluster 15,Cluster 97,Cluster 15,Cluster 28,Cluster 1,Cluster 0
2738,1997.0,Cluster 15,Cluster 8,Cluster 9,Cluster 118,Cluster 58,Cluster 1
2739,2033.0,Cluster 15,Cluster 29,Cluster 9,Cluster 29,Cluster 8,Cluster 15
2740,2035.0,Cluster 15,Cluster 97,Cluster 9,Cluster 29,Cluster 8,Cluster 12
2741,2041.0,Cluster 15,Cluster 1,Cluster 9,Cluster 28,Cluster 50,Cluster 12
2742,2046.0,Cluster 15,Cluster 29,Cluster 9,Cluster 14,Cluster 58,Cluster 15
2743,2048.0,Cluster 15,Cluster 97,Cluster 9,Cluster 29,Cluster 50,Cluster 12
2744,2050.0,Cluster 15,Cluster 29,Cluster 9,Cluster 28,Cluster 58,Cluster 15
2745,2052.0,Cluster 15,Cluster 2,Cluster 15,Cluster 14,Cluster 58,Cluster 34
2746,2061.0,Cluster 15,Cluster 38,Cluster 9,Cluster 14,Cluster 58,
2747,2062.0,Cluster 15,Cluster 29,Cluster 49,Cluster 29,Cluster 58,Cluster 12
2748,2065.0,Cluster 15,Cluster 29,Cluster 9,Cluster 29,Cluster 50,Cluster 1
2749,2077.0,Cluster 15,Cluster 29,Cluster 9,Cluster 29,Cluster 58,Cluster 34
2750,2089.0,Cluster 15,Cluster 29,Cluster 9,Cluster 29,Cluster 1,Cluster 12
2751,2090.0,Cluster 15,Cluster 29,Cluster 9,Cluster 14,Cluster 58,Cluster 0
2752,2094.0,Cluster 15,Cluster 1,Cluster 9,Cluster 29,Cluster 50,Cluster 12
2753,2097.0,Cluster 15,Cluster 38,Cluster 9,Cluster 28,Cluster 58,Cluster 15
2754,2110.0,Cluster 15,Cluster 29,Cluster 3,Cluster 0,Cluster 8,Cluster 12
2755,2111.0,Cluster 15,Cluster 2,Cluster 15,Cluster 29,Cluster 70,Cluster 34
2756,2113.0,Cluster 15,Cluster 97,Cluster 15,Cluster 14,Cluster 9,Cluster 1
2757,2121.0,Cluster 15,Cluster 2,Cluster 9,Cluster 29,Cluster 58,Cluster 34
2758,2149.0,Cluster 15,Cluster 37,Cluster 9,Cluster 29,Cluster 58,Cluster 12
2759,2152.0,Cluster 15,Cluster 29,Cluster 9,Cluster 29,Cluster 50,Cluster 15
2760,2161.0,Cluster 15,Cluster 25,Cluster 9,Cluster 14,Cluster 58,Cluster 34
2761,2168.0,Cluster 15,Cluster 97,Cluster 9,Cluster 28,Cluster 1,Cluster 0
2762,2178.0,Cluster 15,Cluster 1,Cluster 9,Cluster 14,Cluster 8,Cluster 34
2763,2179.0,Cluster 15,Cluster 29,Cluster 9,Cluster 28,Cluster 58,Cluster 1
2764,2195.0,Cluster 15,Cluster 97,Cluster 1,Cluster 28,Cluster 8,Cluster 34
2765,2196.0,Cluster 15,Cluster 29,Cluster 15,Cluster 28,Cluster 50,Cluster 15
2766,2212.0,Cluster 15,Cluster 29,Cluster 9,Cluster 28,Cluster 50,Cluster 15
2767,2295.0,Cluster 15,Cluster 97,Cluster 9,Cluster 58,Cluster 8,Cluster 12
2768,2299.0,Cluster 15,Cluster 29,Cluster 9,Cluster 28,Cluster 58,Cluster 12
2769,2311.0,Cluster 15,Cluster 2,Cluster 28,Cluster 94,Cluster 8,Cluster 15
2770,2349.0,Cluster 15,Cluster 38,Cluster 9,Cluster 29,Cluster 58,Cluster 12
2771,2352.0,Cluster 15,Cluster 29,Cluster 9,Cluster 28,Cluster 9,Cluster 1
2772,2357.0,Cluster 15,Cluster 2,Cluster 9,Cluster 29,Cluster 8,Cluster 0
2773,2364.0,Cluster 15,Cluster 1,Cluster 9,Cluster 28,Cluster 58,Cluster 12
2774,2365.0,Cluster 15,Cluster 97,Cluster 9,Cluster 29,Cluster 1,Cluster 34
2775,2439.0,Cluster 15,Cluster 51,Cluster 9,Cluster 29,Cluster 58,Cluster 12
2776,2454.0,Cluster 15,Cluster 2,Cluster 9,Cluster 58,Cluster 110,Cluster 0
2777,2460.0,Cluster 15,Cluster 29,Cluster 23,Cluster 28,Cluster 50,Cluster 12
2778,2500.0,Cluster 15,Cluster 1,Cluster 0,Cluster 14,Cluster 110,Cluster 0
2779,2502.0,Cluster 15,Cluster 29,Cluster 9,Cluster 29,Cluster 9,Cluster 0
2780,2504.0,Cluster 15,Cluster 29,Cluster 9,Cluster 28,Cluster 50,Cluster 12
2781,2509.0,Cluster 15,Cluster 2,Cluster 1,Cluster 29,Cluster 8,Cluster 1
2782,2515.0,Cluster 15,Cluster 8,Cluster 15,Cluster 28,Cluster 1,Cluster 12
2783,2518.0,Cluster 15,Cluster 29,Cluster 9,Cluster 28,Cluster 8,Cluster 34
2784,2522.0,Cluster 15,Cluster 2,Cluster 9,Cluster 14,Cluster 9,Cluster 12
2785,2526.0,Cluster 15,Cluster 29,Cluster 15,Cluster 29,Cluster 58,Cluster 34
2786,2529.0,Cluster 15,Cluster 29,Cluster 15,Cluster 29,Cluster 38,Cluster 12
2787,2562.0,Cluster 15,Cluster 121,Cluster 9,Cluster 29,Cluster 58,Cluster 24
2788,2568.0,Cluster 15,Cluster 37,Cluster 9,Cluster 29,Cluster 50,Cluster 12
2789,2569.0,Cluster 15,Cluster 1,Cluster 9,Cluster 29,Cluster 50,Cluster 12
2790,2570.0,Cluster 15,Cluster 97,Cluster 9,Cluster 28,Cluster 58,Cluster 1
2791,2606.0,Cluster 15,Cluster 1,Cluster 0,Cluster 28,Cluster 50,Cluster 12
2792,2830.0,Cluster 15,Cluster 2,Cluster 11,Cluster 58,Cluster 58,Cluster 15
2793,2837.0,Cluster 15,Cluster 29,Cluster 9,Cluster 28,Cluster 58,Cluster 34
2794,2846.0,Cluster 15,Cluster 97,Cluster 9,Cluster 29,Cluster 8,Cluster 1
2795,2866.0,Cluster 15,Cluster 29,Cluster 15,Cluster 58,Cluster 4,Cluster 2
2796,2874.0,Cluster 15,Cluster 120,Cluster 9,Cluster 14,Cluster 58,Cluster 12
2797,2895.0,Cluster 15,Cluster 29,Cluster 9,Cluster 29,Cluster 58,Cluster 34
2798,2912.0,Cluster 15,Cluster 1,Cluster 9,Cluster 59,Cluster 106,Cluster 0
2799,2921.0,Cluster 15,Cluster 38,Cluster 15,Cluster 29,Cluster 8,Cluster 15
2800,2922.0,Cluster 15,Cluster 29,Cluster 9,Cluster 29,Cluster 58,Cluster 15
2801,2956.0,Cluster 15,Cluster 97,Cluster 9,Cluster 14,Cluster 40,Cluster 3
2802,2986.0,Cluster 15,Cluster 2,Cluster 11,Cluster 14,Cluster 8,Cluster 2
2803,3019.0,Cluster 15,Cluster 91,Cluster 14,Cluster 14,Cluster 8,Cluster 24
2804,3022.0,Cluster 15,Cluster 120,Cluster 9,Cluster 28,Cluster 8,Cluster 24
2805,3023.0,Cluster 15,Cluster 38,Cluster 9,Cluster 29,Cluster 8,Cluster 12
2806,3024.0,Cluster 15,Cluster 50,Cluster 11,Cluster 35,Cluster 8,Cluster 12
2807,3025.0,Cluster 15,Cluster 97,Cluster 11,Cluster 59,Cluster 24,
2808,3028.0,Cluster 15,Cluster 11,Cluster 15,Cluster 0,Cluster 9,Cluster 15
2809,3033.0,Cluster 15,Cluster 29,Cluster 23,Cluster 25,Cluster 50,Cluster 34
2810,3038.0,Cluster 15,Cluster 97,Cluster 9,Cluster 29,Cluster 8,Cluster 15
2811,3040.0,Cluster 15,Cluster 29,Cluster 14,Cluster 14,Cluster 8,Cluster 15
2812,3042.0,Cluster 15,Cluster 1,Cluster 15,Cluster 29,Cluster 38,Cluster 15
2813,3045.0,Cluster 15,Cluster 97,Cluster 2,Cluster 29,Cluster 58,Cluster 15
2814,3078.0,Cluster 15,Cluster 97,Cluster 9,Cluster 14,Cluster 58,Cluster 10
2815,3130.0,Cluster 15,Cluster 29,Cluster 9,Cluster 29,Cluster 58,Cluster 78
2816,3167.0,Cluster 15,Cluster 2,Cluster 9,Cluster 58,Cluster 58,Cluster 78
2817,3172.0,Cluster 15,Cluster 29,Cluster 9,Cluster 28,Cluster 58,Cluster 3
2818,3178.0,Cluster 15,Cluster 97,Cluster 82,Cluster 59,Cluster 4,Cluster 120
2819,3182.0,Cluster 15,Cluster 97,Cluster 9,Cluster 29,Cluster 8,Cluster 12
2820,3219.0,Cluster 15,Cluster 97,Cluster 22,Cluster 58,Cluster 84,Cluster 0
2821,3221.0,Cluster 15,Cluster 97,Cluster 9,Cluster 58,Cluster 58,Cluster 70
2822,3226.0,Cluster 15,Cluster 2,Cluster 41,Cluster 58,Cluster 110,Cluster 0
2823,3236.0,Cluster 15,Cluster 29,Cluster 9,Cluster 14,Cluster 3,Cluster 12
2824,3243.0,Cluster 15,Cluster 2,Cluster 1,Cluster 25,Cluster 58,Cluster 1
2825,3251.0,Cluster 15,Cluster 2,Cluster 9,Cluster 14,Cluster 58,Cluster 15
2826,3267.0,Cluster 15,Cluster 32,Cluster 9,Cluster 25,Cluster 58,Cluster 13
2827,3269.0,Cluster 15,Cluster 29,Cluster 9,Cluster 29,Cluster 50,Cluster 0
2828,3276.0,Cluster 15,Cluster 29,Cluster 9,Cluster 58,Cluster 28,Cluster 12
2829,3292.0,Cluster 15,Cluster 29,Cluster 9,Cluster 29,Cluster 50,Cluster 34
2830,3345.0,Cluster 15,Cluster 5,Cluster 53,Cluster 28,Cluster 4,Cluster 34
2831,3356.0,Cluster 15,Cluster 29,Cluster 9,Cluster 29,Cluster 50,Cluster 15
2832,3365.0,Cluster 15,Cluster 6,Cluster 15,Cluster 14,Cluster 8,Cluster 15
2833,3385.0,Cluster 15,Cluster 37,Cluster 101,Cluster 14,Cluster 58,Cluster 12
2834,3387.0,Cluster 15,Cluster 0,Cluster 9,Cluster 29,Cluster 9,Cluster 15
2835,3413.0,Cluster 15,Cluster 37,Cluster 9,Cluster 29,Cluster 58,Cluster 34
2836,3492.0,Cluster 15,Cluster 29,Cluster 9,Cluster 14,Cluster 9,Cluster 12
2837,3524.0,Cluster 15,Cluster 29,Cluster 9,Cluster 29,Cluster 58,Cluster 38
2838,3539.0,Cluster 15,Cluster 49,Cluster 22,Cluster 28,Cluster 10,Cluster 8
2839,3593.0,Cluster 15,Cluster 38,Cluster 9,Cluster 28,Cluster 58,Cluster 1
2840,3604.0,Cluster 15,Cluster 29,Cluster 9,Cluster 29,Cluster 58,Cluster 12
2841,3625.0,Cluster 15,Cluster 120,Cluster 9,Cluster 13,Cluster 56,Cluster 12
2842,3636.0,Cluster 15,Cluster 2,Cluster 9,Cluster 14,Cluster 58,Cluster 12
2843,3702.0,Cluster 15,Cluster 38,Cluster 9,Cluster 28,Cluster 24,Cluster 12
2844,3770.0,Cluster 15,Cluster 29,Cluster 9,Cluster 58,Cluster 58,Cluster 15
2845,3771.0,Cluster 15,Cluster 4,Cluster 9,Cluster 29,Cluster 8,Cluster 1
2846,3804.0,Cluster 15,Cluster 97,Cluster 15,Cluster 28,Cluster 1,Cluster 12
2847,3805.0,Cluster 15,Cluster 2,Cluster 9,Cluster 14,Cluster 8,Cluster 12
2848,3838.0,Cluster 15,Cluster 2,Cluster 14,Cluster 28,Cluster 9,Cluster 47
2849,3851.0,Cluster 15,Cluster 17,Cluster 22,Cluster 28,Cluster 110,
2850,3910.0,Cluster 15,Cluster 29,Cluster 61,Cluster 14,Cluster 6,Cluster 12
2851,3924.0,Cluster 15,Cluster 1,Cluster 9,Cluster 29,Cluster 50,Cluster 34
2852,3942.0,Cluster 15,Cluster 29,Cluster 9,Cluster 14,Cluster 58,Cluster 6
2853,3987.0,Cluster 15,Cluster 29,Cluster 9,Cluster 28,Cluster 58,Cluster 34
2854,4003.0,Cluster 15,Cluster 29,Cluster 28,Cluster 59,Cluster 8,Cluster 34
2855,4029.0,Cluster 15,Cluster 17,Cluster 9,Cluster 29,Cluster 8,Cluster 13
2856,4044.0,Cluster 15,Cluster 29,Cluster 11,Cluster 28,Cluster 80,Cluster 38
2857,4069.0,Cluster 15,Cluster 2,Cluster 9,Cluster 29,Cluster 58,Cluster 34
2858,4113.0,Cluster 15,Cluster 0,Cluster 28,Cluster 28,Cluster 76,Cluster 15
2859,4120.0,Cluster 15,Cluster 2,Cluster 15,Cluster 28,Cluster 58,Cluster 13
2860,4131.0,Cluster 15,Cluster 2,Cluster 49,Cluster 28,Cluster 10,Cluster 0
2861,4156.0,Cluster 15,Cluster 2,Cluster 15,Cluster 109,Cluster 4,Cluster 15
2862,4165.0,Cluster 15,Cluster 2,Cluster 15,Cluster 0,Cluster 50,Cluster 15
2863,4219.0,Cluster 15,Cluster 29,Cluster 9,Cluster 84,Cluster 3,Cluster 15
2864,4270.0,Cluster 15,Cluster 2,Cluster 9,Cluster 29,Cluster 9,Cluster 12
2865,4280.0,Cluster 15,Cluster 97,Cluster 9,Cluster 59,Cluster 58,Cluster 94
2866,4281.0,Cluster 15,Cluster 29,Cluster 9,Cluster 28,Cluster 9,Cluster 15
2867,4290.0,Cluster 15,Cluster 50,Cluster 9,Cluster 28,Cluster 4,Cluster 31
2868,4293.0,Cluster 15,Cluster 1,Cluster 9,Cluster 14,Cluster 15,Cluster 34
2869,4295.0,Cluster 15,Cluster 1,Cluster 15,Cluster 58,Cluster 4,Cluster 15
2870,4297.0,Cluster 15,Cluster 29,Cluster 9,Cluster 28,Cluster 8,Cluster 12
2871,4320.0,Cluster 15,Cluster 38,Cluster 15,Cluster 2,Cluster 6,Cluster 12
2872,4324.0,Cluster 15,Cluster 1,Cluster 9,Cluster 58,Cluster 8,Cluster 15
2873,4332.0,Cluster 15,Cluster 2,Cluster 9,Cluster 29,Cluster 50,Cluster 34
2874,4335.0,Cluster 15,Cluster 2,Cluster 9,Cluster 14,Cluster 58,Cluster 12
2875,4341.0,Cluster 15,Cluster 97,Cluster 23,Cluster 14,Cluster 70,Cluster 60
2876,4349.0,Cluster 15,Cluster 29,Cluster 9,Cluster 29,Cluster 29,Cluster 0
2877,4377.0,Cluster 15,Cluster 97,Cluster 15,Cluster 29,Cluster 9,Cluster 34
2878,4379.0,Cluster 15,Cluster 2,Cluster 9,Cluster 14,Cluster 58,Cluster 0
2879,4395.0,Cluster 15,Cluster 29,Cluster 9,Cluster 28,Cluster 58,Cluster 15
2880,4404.0,Cluster 15,Cluster 2,Cluster 23,Cluster 28,Cluster 1,Cluster 15
2881,4408.0,Cluster 15,Cluster 1,Cluster 18,Cluster 29,Cluster 58,Cluster 15
2882,4440.0,Cluster 15,Cluster 2,Cluster 9,Cluster 58,Cluster 106,Cluster 27
2883,4443.0,Cluster 15,Cluster 97,Cluster 23,Cluster 14,Cluster 58,Cluster 34
2884,4444.0,Cluster 15,Cluster 37,Cluster 9,Cluster 28,Cluster 50,Cluster 12
2885,4459.0,Cluster 15,Cluster 2,Cluster 15,Cluster 58,Cluster 8,Cluster 34
2886,4461.0,Cluster 15,Cluster 2,Cluster 9,Cluster 28,Cluster 58,Cluster 15
2887,4482.0,Cluster 15,Cluster 1,Cluster 0,Cluster 28,Cluster 58,Cluster 34
2888,4486.0,Cluster 15,Cluster 12,Cluster 9,Cluster 58,Cluster 8,Cluster 34
2889,4507.0,Cluster 15,Cluster 38,Cluster 15,Cluster 58,Cluster 4,Cluster 12
2890,4521.0,Cluster 15,Cluster 29,Cluster 9,Cluster 28,Cluster 58,Cluster 12
2891,4562.0,Cluster 15,Cluster 2,Cluster 3,Cluster 59,Cluster 8,Cluster 24
2892,4591.0,Cluster 15,Cluster 29,Cluster 15,Cluster 14,Cluster 58,Cluster 12
2893,4600.0,Cluster 15,Cluster 38,Cluster 23,Cluster 29,Cluster 50,Cluster 15
2894,4675.0,Cluster 15,Cluster 1,Cluster 15,Cluster 29,Cluster 8,Cluster 12
2895,4698.0,Cluster 15,Cluster 37,Cluster 9,Cluster 28,Cluster 50,Cluster 15
2896,4746.0,Cluster 15,Cluster 1,Cluster 9,Cluster 59,Cluster 40,Cluster 0
2897,4778.0,Cluster 15,Cluster 1,Cluster 9,Cluster 28,Cluster 1,Cluster 12
2898,4788.0,Cluster 15,Cluster 38,Cluster 15,Cluster 58,Cluster 9,Cluster 15
2899,4827.0,Cluster 15,Cluster 1,Cluster 9,Cluster 29,Cluster 1,Cluster 1
2900,4829.0,Cluster 15,Cluster 8,Cluster 9,Cluster 29,Cluster 50,Cluster 34
2901,4845.0,Cluster 15,Cluster 97,Cluster 9,Cluster 121,,
2902,4883.0,Cluster 15,Cluster 97,Cluster 9,Cluster 29,Cluster 18,Cluster 15
2903,4905.0,Cluster 15,Cluster 97,Cluster 9,Cluster 14,Cluster 58,Cluster 38
2904,4925.0,Cluster 15,Cluster 29,Cluster 9,Cluster 28,Cluster 81,Cluster 12
2905,4960.0,Cluster 15,Cluster 2,Cluster 9,Cluster 0,Cluster 9,Cluster 0
2906,4970.0,Cluster 15,Cluster 29,Cluster 9,Cluster 28,Cluster 40,Cluster 0
2907,5014.0,Cluster 15,Cluster 2,Cluster 9,Cluster 64,Cluster 70,Cluster 12
