,SecurityID,2019-02-28,2019-04-30,2019-06-30,2019-08-31,2019-10-31,2019-12-31
2124,11823.0,Cluster 17,Cluster 124,Cluster 29,Cluster 83,Cluster 116,Cluster 43
2125,11942.0,Cluster 17,Cluster 40,Cluster 7,Cluster 72,Cluster 94,Cluster 77
2126,12051.0,Cluster 17,Cluster 60,Cluster 75,Cluster 44,Cluster 122,Cluster 116
2127,12167.0,Cluster 17,Cluster 23,Cluster 81,Cluster 8,Cluster 36,Cluster 121
2128,12442.0,Cluster 17,Cluster 28,Cluster 59,Cluster 51,Cluster 16,Cluster 78
2129,12472.0,Cluster 17,Cluster 28,Cluster 51,Cluster 67,Cluster 16,Cluster 87
2130,12512.0,Cluster 17,Cluster 100,Cluster 20,Cluster 76,Cluster 25,Cluster 95
2131,12870.0,Cluster 17,Cluster 7,Cluster 66,Cluster 111,Cluster 71,Cluster 47
2132,13407.0,Cluster 17,Cluster 94,Cluster 13,Cluster 57,Cluster 14,Cluster 14
2133,13514.0,Cluster 17,Cluster 51,Cluster 88,Cluster 109,Cluster 14,Cluster 79
2134,13536.0,Cluster 17,Cluster 111,Cluster 49,Cluster 61,Cluster 19,Cluster 104
2135,13561.0,Cluster 17,Cluster 112,Cluster 84,Cluster 110,Cluster 118,Cluster 70
2136,13653.0,Cluster 17,Cluster 79,Cluster 53,Cluster 35,Cluster 24,Cluster 38
2137,14871.0,Cluster 17,Cluster 34,Cluster 53,Cluster 44,Cluster 8,Cluster 14
2138,14943.0,Cluster 17,Cluster 97,Cluster 42,Cluster 81,Cluster 95,Cluster 96
2139,14946.0,Cluster 17,Cluster 32,Cluster 22,Cluster 60,Cluster 72,Cluster 88
2140,15042.0,Cluster 17,Cluster 81,Cluster 19,Cluster 97,Cluster 61,Cluster 4
2141,15107.0,Cluster 17,Cluster 35,Cluster 71,Cluster 81,Cluster 123,Cluster 104
2142,15232.0,Cluster 17,Cluster 2,Cluster 90,Cluster 9,Cluster 95,Cluster 54
2143,15278.0,Cluster 17,Cluster 1,Cluster 76,Cluster 35,Cluster 40,Cluster 39
2144,15407.0,Cluster 17,Cluster 19,Cluster 8,Cluster 124,Cluster 98,Cluster 52
2145,15421.0,Cluster 17,Cluster 73,Cluster 33,Cluster 1,Cluster 110,Cluster 81
2146,15441.0,Cluster 17,Cluster 118,Cluster 2,Cluster 78,Cluster 6,Cluster 13
2147,15442.0,Cluster 17,Cluster 47,Cluster 9,Cluster 50,Cluster 17,Cluster 27
2148,15446.0,Cluster 17,Cluster 46,Cluster 69,Cluster 65,Cluster 50,Cluster 78
2149,15455.0,Cluster 17,Cluster 35,Cluster 36,Cluster 51,Cluster 28,Cluster 76
2150,15475.0,Cluster 17,Cluster 111,Cluster 6,Cluster 63,Cluster 81,Cluster 35
2151,15523.0,Cluster 17,Cluster 116,Cluster 62,Cluster 18,Cluster 120,Cluster 43
2152,16274.0,Cluster 17,Cluster 15,Cluster 27,Cluster 89,Cluster 44,Cluster 109
2153,16379.0,Cluster 17,Cluster 65,Cluster 112,Cluster 6,Cluster 22,Cluster 92
2154,16630.0,Cluster 17,Cluster 99,Cluster 25,Cluster 112,Cluster 60,Cluster 88
2155,16944.0,Cluster 17,Cluster 31,Cluster 98,Cluster 2,Cluster 73,Cluster 87
2156,17356.0,Cluster 17,Cluster 40,Cluster 43,Cluster 5,Cluster 62,Cluster 78
2157,18783.0,Cluster 17,Cluster 121,Cluster 8,Cluster 17,Cluster 47,Cluster 60
2158,18825.0,Cluster 17,Cluster 43,Cluster 112,Cluster 58,Cluster 85,Cluster 38
2159,18916.0,Cluster 17,Cluster 12,Cluster 62,Cluster 36,Cluster 0,Cluster 11
2160,18930.0,Cluster 17,Cluster 124,Cluster 122,Cluster 122,Cluster 91,Cluster 56
2161,19000.0,Cluster 17,Cluster 84,Cluster 85,Cluster 17,Cluster 99,Cluster 71
2162,19071.0,Cluster 17,Cluster 67,Cluster 77,Cluster 36,Cluster 107,Cluster 23
2163,19303.0,Cluster 17,Cluster 1,Cluster 67,Cluster 29,Cluster 4,Cluster 92
2164,19428.0,Cluster 17,Cluster 38,Cluster 97,Cluster 55,Cluster 19,Cluster 41
2165,19976.0,Cluster 17,Cluster 95,Cluster 43,Cluster 105,Cluster 123,Cluster 98
2166,20171.0,Cluster 17,Cluster 9,Cluster 14,Cluster 40,Cluster 3,Cluster 3
2167,20320.0,Cluster 17,Cluster 104,Cluster 122,Cluster 77,Cluster 121,Cluster 5
2168,21003.0,Cluster 17,Cluster 100,Cluster 64,Cluster 98,Cluster 6,Cluster 114
2169,21183.0,Cluster 17,Cluster 9,Cluster 110,Cluster 44,Cluster 98,Cluster 59
2170,21269.0,Cluster 17,Cluster 16,Cluster 112,Cluster 29,Cluster 14,Cluster 52
2171,21399.0,Cluster 17,Cluster 10,Cluster 10,Cluster 116,Cluster 67,Cluster 115
2172,21448.0,Cluster 17,Cluster 113,Cluster 77,Cluster 116,Cluster 42,Cluster 74
2173,21480.0,Cluster 17,Cluster 106,Cluster 110,Cluster 120,Cluster 39,Cluster 84
2174,21485.0,Cluster 17,Cluster 71,Cluster 110,Cluster 10,Cluster 90,Cluster 104
2175,21866.0,Cluster 17,Cluster 123,Cluster 77,Cluster 20,Cluster 74,Cluster 108
2176,21906.0,Cluster 17,Cluster 33,Cluster 18,Cluster 63,Cluster 71,Cluster 89
2177,22168.0,Cluster 17,Cluster 83,Cluster 85,Cluster 123,,
2178,22320.0,Cluster 17,Cluster 94,Cluster 87,Cluster 28,Cluster 83,Cluster 25
2179,22347.0,Cluster 17,Cluster 70,Cluster 54,Cluster 120,Cluster 11,Cluster 14
2180,22767.0,Cluster 17,Cluster 114,Cluster 7,Cluster 30,,
2181,22882.0,Cluster 17,Cluster 51,Cluster 101,Cluster 7,Cluster 30,Cluster 83
